TransactionID,AccountID,CustomerID,BranchID,TransactionDate,Amount,TransactionType,Channel,Status,BatchNumber
TXN_NEW_00516,ACC0479,CUST0479,BR007,2025-01-29,24411.81,Fee,Branch,Completed,3
TXN_NEW_00517,ACC0225,CUST0225,BR003,2025-01-23,397.08,Deposit,Branch,Failed,3
TXN_NEW_00518,ACC0307,CUST0307,BR004,2025-01-27,2097.62,Deposit,Online,Completed,3
TXN_NEW_00519,ACC0072,CUST0072,BR006,2025-01-23,5137.81,Transfer,Branch,Completed,3
TXN_NEW_00520,ACC0421,CUST0421,BR009,2025-01-24,21500.26,Transfer,Online,Completed,3
TXN_NEW_00521,ACC0267,CUST0267,BR005,2025-01-31,22380.55,Fee,Phone,Failed,3
TXN_NEW_00522,ACC0123,CUST0123,BR005,2025-01-26,4407.93,Deposit,Mobile,Completed,3
TXN_NEW_00523,ACC0153,CUST0153,BR005,2025-01-31,21829.2,Withdrawal,Mobile,Completed,3
TXN_NEW_00524,ACC0352,CUST0352,BR007,2025-01-31,19935.87,Transfer,Mobile,Completed,3
TXN_NEW_00525,ACC0244,CUST0244,BR004,2025-01-21,10743.14,Deposit,ATM,Pending,3
TXN_NEW_00526,ACC0214,CUST0214,BR001,2025-01-31,5653.84,Deposit,ATM,Completed,3
TXN_NEW_00527,ACC0316,CUST0316,BR010,2025-01-23,12083.34,Transfer,Mobile,Failed,3
TXN_NEW_00528,ACC0057,CUST0057,BR009,2025-01-24,7403.82,Interest,Branch,Completed,3
TXN_NEW_00529,ACC0246,CUST0246,BR009,2025-01-31,21600.53,Transfer,ATM,Completed,3
TXN_NEW_00530,ACC0186,CUST0186,BR006,2025-01-25,10330.36,Deposit,Phone,Completed,3
TXN_NEW_00531,ACC0372,CUST0372,BR003,2025-01-25,8617.32,Interest,Online,Completed,3
TXN_NEW_00532,ACC0492,CUST0492,BR007,2025-01-28,11674.78,Deposit,Mobile,Completed,3
TXN_NEW_00533,ACC0493,CUST0493,BR004,2025-01-21,12011.87,Transfer,ATM,Failed,3
TXN_NEW_00534,ACC0081,CUST0081,BR004,2025-01-24,23466.14,Payment,Online,Completed,3
TXN_NEW_00535,ACC0164,CUST0164,BR002,2025-01-26,1211.49,Transfer,Mobile,Pending,3
TXN_NEW_00536,ACC0164,CUST0164,BR006,2025-01-28,9194.04,Fee,Online,Pending,3
TXN_NEW_00537,ACC0050,CUST0050,BR009,2025-01-31,8107.84,Transfer,Branch,Completed,3
TXN_NEW_00538,ACC0230,CUST0230,BR004,2025-01-21,22808.75,Interest,Phone,Completed,3
TXN_NEW_00539,ACC0449,CUST0449,BR009,2025-01-28,6696.8,Withdrawal,ATM,Failed,3
TXN_NEW_00540,ACC0485,CUST0485,BR006,2025-01-31,6084.39,Deposit,Branch,Completed,3
TXN_NEW_00541,ACC0489,CUST0489,BR008,2025-01-27,7700.64,Deposit,Phone,Completed,3
TXN_NEW_00542,ACC0145,CUST0145,BR007,2025-01-25,4050.11,Deposit,Online,Completed,3
TXN_NEW_00543,ACC0048,CUST0048,BR004,2025-01-30,19608.81,Payment,Online,Completed,3
TXN_NEW_00544,ACC0118,CUST0118,BR001,2025-01-21,23809.35,Deposit,Online,Completed,3
TXN_NEW_00545,ACC0492,CUST0492,BR002,2025-01-26,21076.29,Transfer,ATM,Completed,3
TXN_NEW_00546,ACC0472,CUST0472,BR002,2025-01-24,4935.79,Interest,Online,Completed,3
TXN_NEW_00547,ACC0151,CUST0151,BR004,2025-01-25,11783.72,Transfer,Phone,Completed,3
TXN_NEW_00548,ACC0254,CUST0254,BR007,2025-01-30,4256.99,Payment,Branch,Failed,3
TXN_NEW_00549,ACC0429,CUST0429,BR004,2025-01-26,4563.14,Transfer,ATM,Completed,3
TXN_NEW_00550,ACC0120,CUST0120,BR009,2025-01-30,20295.33,Withdrawal,Branch,Completed,3
TXN_NEW_00551,ACC0046,CUST0046,BR005,2025-01-30,24954.92,Withdrawal,Mobile,Completed,3
TXN_NEW_00552,ACC0128,CUST0128,BR010,2025-01-29,16365.92,Interest,Mobile,Completed,3
TXN_NEW_00553,ACC0458,CUST0458,BR003,2025-01-22,10719.77,Withdrawal,Phone,Completed,3
TXN_NEW_00554,ACC0006,CUST0006,BR003,2025-01-24,6188.2,Transfer,Phone,Completed,3
TXN_NEW_00555,ACC0066,CUST0066,BR005,2025-01-23,7034.73,Fee,Phone,Completed,3
TXN_NEW_00556,ACC0146,CUST0146,BR010,2025-01-24,8588.94,Transfer,Phone,Completed,3
TXN_NEW_00557,ACC0377,CUST0377,BR005,2025-01-22,9561.0,Interest,Mobile,Failed,3
TXN_NEW_00558,ACC0447,CUST0447,BR006,2025-01-31,17701.92,Deposit,Branch,Completed,3
TXN_NEW_00559,ACC0345,CUST0345,BR002,2025-01-26,6105.34,Payment,ATM,Completed,3
TXN_NEW_00560,ACC0252,CUST0252,BR003,2025-01-26,10499.96,Transfer,Phone,Completed,3
TXN_NEW_00561,ACC0476,CUST0476,BR008,2025-01-23,1275.16,Withdrawal,Phone,Failed,3
TXN_NEW_00562,ACC0416,CUST0416,BR005,2025-01-30,15639.98,Deposit,Phone,Completed,3
TXN_NEW_00563,ACC0448,CUST0448,BR003,2025-01-24,6416.1,Fee,Phone,Completed,3
TXN_NEW_00564,ACC0141,CUST0141,BR007,2025-01-21,11274.48,Transfer,Phone,Completed,3
TXN_NEW_00565,ACC0007,CUST0007,BR005,2025-01-28,2428.54,Interest,Mobile,Completed,3
TXN_NEW_00566,ACC0171,CUST0171,BR010,2025-01-28,105.6,Deposit,Phone,Completed,3
TXN_NEW_00567,ACC0357,CUST0357,BR003,2025-01-23,1844.34,Deposit,Online,Pending,3
TXN_NEW_00568,ACC0163,CUST0163,BR003,2025-01-29,8520.13,Deposit,Online,Completed,3
TXN_NEW_00569,ACC0394,CUST0394,BR003,2025-01-21,2763.12,Payment,Branch,Completed,3
TXN_NEW_00570,ACC0053,CUST0053,BR006,2025-01-26,8364.72,Withdrawal,ATM,Completed,3
TXN_NEW_00571,ACC0083,CUST0083,BR007,2025-01-25,1280.71,Deposit,Mobile,Completed,3
TXN_NEW_00572,ACC0008,CUST0008,BR004,2025-01-23,23671.8,Withdrawal,Mobile,Failed,3
TXN_NEW_00573,ACC0173,CUST0173,BR004,2025-01-29,15710.69,Deposit,Mobile,Failed,3
TXN_NEW_00574,ACC0281,CUST0281,BR009,2025-01-30,12269.05,Transfer,Mobile,Completed,3
TXN_NEW_00575,ACC0188,CUST0188,BR006,2025-01-29,7592.29,Withdrawal,Online,Completed,3
TXN_NEW_00576,ACC0403,CUST0403,BR009,2025-01-26,9836.35,Transfer,Phone,Pending,3
TXN_NEW_00577,ACC0032,CUST0032,BR001,2025-01-25,3960.06,Transfer,ATM,Completed,3
TXN_NEW_00578,ACC0065,CUST0065,BR006,2025-01-21,4921.53,Withdrawal,Mobile,Completed,3
TXN_NEW_00579,ACC0404,CUST0404,BR009,2025-01-23,6143.19,Withdrawal,Phone,Completed,3
TXN_NEW_00580,ACC0372,CUST0372,BR003,2025-01-29,16956.18,Withdrawal,Phone,Failed,3
TXN_NEW_00581,ACC0361,CUST0361,BR003,2025-01-30,24381.25,Transfer,Mobile,Completed,3
TXN_NEW_00582,ACC0153,CUST0153,BR010,2025-01-24,20569.38,Deposit,Phone,Completed,3
TXN_NEW_00583,ACC0261,CUST0261,BR005,2025-01-31,7800.34,Withdrawal,Branch,Completed,3
TXN_NEW_00584,ACC0300,CUST0300,BR006,2025-01-30,17711.93,Deposit,Online,Failed,3
TXN_NEW_00585,ACC0228,CUST0228,BR008,2025-01-29,5223.44,Withdrawal,Online,Completed,3
TXN_NEW_00586,ACC0495,CUST0495,BR009,2025-01-31,22801.53,Interest,Mobile,Completed,3
TXN_NEW_00587,ACC0410,CUST0410,BR005,2025-01-25,20596.22,Withdrawal,Branch,Completed,3
TXN_NEW_00588,ACC0041,CUST0041,BR003,2025-01-27,2959.8,Transfer,Online,Failed,3
TXN_NEW_00589,ACC0384,CUST0384,BR008,2025-01-23,8838.3,Payment,Phone,Completed,3
TXN_NEW_00590,ACC0066,CUST0066,BR003,2025-01-30,10805.9,Withdrawal,Branch,Completed,3
TXN_NEW_00591,ACC0364,CUST0364,BR009,2025-01-27,24932.56,Withdrawal,Online,Completed,3
TXN_NEW_00592,ACC0003,CUST0003,BR006,2025-01-30,20148.25,Payment,Phone,Completed,3
TXN_NEW_00593,ACC0278,CUST0278,BR004,2025-01-25,22438.86,Fee,Online,Completed,3
TXN_NEW_00594,ACC0331,CUST0331,BR006,2025-01-21,23380.6,Withdrawal,Phone,Completed,3
TXN_NEW_00595,ACC0054,CUST0054,BR009,2025-01-24,771.8,Interest,ATM,Failed,3
TXN_NEW_00596,ACC0180,CUST0180,BR004,2025-01-21,11654.04,Transfer,ATM,Completed,3
TXN_NEW_00597,ACC0411,CUST0411,BR007,2025-01-25,14919.01,Deposit,ATM,Completed,3
TXN_NEW_00598,ACC0140,CUST0140,BR003,2025-01-27,15239.11,Withdrawal,Mobile,Completed,3
TXN_NEW_00599,ACC0440,CUST0440,BR007,2025-01-27,24076.39,Interest,Mobile,Completed,3
TXN_NEW_00600,ACC0060,CUST0060,BR008,2025-01-26,13569.8,Payment,Online,Completed,3
